=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.11.13 10:08:36 =~=~=~=~=~=~=~=~=~=~=~=
Introduce the down threshold: 613 
 
Introduce the up threshold: 447 
 
Vibration OFF
Vibration ON
Trial 1 started
time, up, down, lbl_up, lbl_down
0.0000, 511, 642, 0, 0
0.0100, 511, 642, 0, 0
0.0350, 509, 642, 0, 0
0.0600, 510, 642, 0, 0
0.0850, 509, 642, 0, 0
0.1100, 509, 642, 0, 0
0.1350, 508, 642, 0, 0
0.1600, 507, 643, 0, 0
0.1850, 507, 643, 0, 0
0.2100, 506, 643, 0, 0
0.2350, 505, 643, 0, 0
0.2600, 504, 644, 0, 0
0.2850, 502, 644, 0, 0
0.3090, 502, 644, 0, 0
0.3350, 501, 644, 0, 0
0.3590, 501, 644, 0, 0
0.3850, 500, 645, 0, 0
0.4100, 499, 645, 0, 0
0.4340, 497, 645, 0, 0
0.4600, 496, 645, 0, 0
0.4840, 496, 645, 0, 0
0.5090, 496, 645, 0, 0
0.5350, 496, 645, 0, 0
0.5590, 495, 645, 0, 0
0.5850, 495, 645, 0, 0
0.6090, 493, 646, 0, 0
0.6340, 490, 646, 0, 0
0.6600, 490, 646, 0, 0
0.6840, 488, 647, 0, 0
0.7090, 488, 646, 0, 0
0.7340, 486, 646, 0, 0
0.7590, 485, 647, 0, 0
0.7840, 485, 647, 0, 0
0.8090, 485, 647, 0, 0
0.8340, 483, 647, 0, 0
0.8590, 482, 647, 0, 0
0.8840, 482, 647, 0, 0
0.9080, 483, 647, 0, 0
0.9340, 482, 648, 0, 0
0.9590, 480, 647, 0, 0
0.9840, 480, 648, 0, 0
1.0090, 480, 648, 0, 0
1.0330, 481, 648, 0, 0
1.0590, 481, 647, 0, 0
1.0830, 482, 648, 0, 0
1.1080, 482, 648, 0, 0
1.1340, 482, 647, 0, 0
1.1580, 484, 648, 0, 0
1.1840, 485, 647, 0, 0
1.2080, 486, 647, 0, 0
1.2330, 486, 647, 0, 0
1.2590, 487, 646, 0, 0
1.2830, 489, 646, 0, 0
1.3080, 490, 646, 0, 0
1.3330, 491, 646, 0, 0
1.3580, 492, 646, 0, 0
