=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.11.20 11:50:32 =~=~=~=~=~=~=~=~=~=~=~=
Up threshold:   f_up_thr = 431
Down threshold:   f_down_thr = 556
Trial 1 started
time, up, down, lbl_up, lbl_down
0.0000, 469, 574, 0, 0
0.0090, 469, 574, 0, 0
0.0340, 470, 574, 0, 0
0.0590, 470, 574, 0, 0
0.0840, 470, 574, 0, 0
0.1090, 470, 574, 0, 0
0.1340, 470, 574, 0, 0
0.1590, 471, 574, 0, 0
0.1840, 471, 573, 0, 0
0.2090, 471, 573, 0, 0
0.2340, 472, 573, 0, 0
0.2590, 472, 573, 0, 0
0.2830, 472, 573, 0, 0
0.3090, 473, 573, 0, 0
0.3330, 473, 572, 0, 0
0.3590, 473, 572, 0, 0
0.3840, 474, 572, 0, 0
0.4080, 474, 572, 0, 0
0.4340, 474, 572, 0, 0
0.4580, 474, 572, 0, 0
0.4830, 474, 573, 0, 0
0.5090, 473, 573, 0, 0
0.5330, 473, 573, 0, 0
0.5590, 471, 574, 0, 0
0.5830, 468, 575, 0, 0
0.6080, 466, 575, 0, 0
0.6340, 466, 575, 0, 0
0.6580, 465, 576, 0, 0
0.6830, 463, 576, 0, 0
0.7080, 462, 576, 0, 0
0.7330, 460, 576, 0, 0
0.7580, 460, 577, 0, 0
0.7830, 460, 577, 0, 0
0.8080, 459, 577, 0, 0
0.8330, 458, 577, 0, 0
0.8580, 456, 577, 0, 0
0.8820, 454, 577, 0, 0
0.9080, 450, 578, 0, 0
0.9330, 447, 578, 0, 0
0.9580, 446, 579, 0, 0
0.9830, 448, 579, 0, 0
1.0070, 450, 578, 0, 0
1.0330, 454, 578, 0, 0
1.0570, 457, 577, 0, 0
1.0820, 459, 577, 0, 0
1.1080, 462, 575, 0, 0
1.1320, 466, 574, 0, 0
1.1580, 470, 572, 0, 0
1.1820, 473, 571, 0, 0
1.2070, 476, 570, 0, 0
1.2330, 480, 567, 0, 0
1.2570, 484, 565, 0, 0
1.2820, 487, 564, 0, 0
1.3070, 490, 563, 0, 0
1.3320, 491, 563, 0, 0
1.3570, 491, 563, 0, 0
1.3820, 491, 564, 0, 0
1.4070, 492, 563, 0, 0
1.4320, 491, 564, 0, 0
1.4570, 491, 565, 0, 0
1.4810, 492, 565, 0, 0
1.5070, 491, 566, 0, 0
1.5320, 489, 567, 0, 0
1.5570, 490, 568, 0, 0
1.5820, 491, 568, 0, 0
1.6060, 490, 568, 0, 0
1.6320, 490, 569, 0, 0
1.6570, 490, 569, 0, 0
1.6810, 490, 569, 0, 0
1.7070, 488, 569, 0, 0
1.7310, 488, 569, 0, 0
1.7570, 489, 569, 0, 0
1.7810, 490, 569, 0, 0
1.8060, 490, 569, 0, 0
1.8320, 490, 569, 0, 0
1.8560, 490, 569, 0, 0
1.8810, 490, 569, 0, 0
1.9060, 490, 569, 0, 0
1.9310, 491, 568, 0, 0
1.9570, 492, 568, 0, 0
1.9810, 491, 568, 0, 0
