=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.11.22 12:45:08 =~=~=~=~=~=~=~=~=~=~=~=
Vibration OFF
Up threshold:   f_up_thr = 434
Down threshold:   f_down_thr = 475
Trial 1 started
time, up, down, lbl_up, lbl_down
0.0000, 415, 537, 1, 0
0.0090, 415, 537, 1, 0
0.0350, 415, 537, 1, 0
0.0590, 416, 537, 1, 0
0.0840, 416, 537, 1, 0
0.1100, 417, 537, 1, 0
0.1340, 417, 537, 1, 0
0.1600, 417, 537, 1, 0
0.1840, 416, 537, 1, 0
0.2090, 414, 538, 1, 0
0.2350, 413, 538, 1, 0
0.2590, 412, 538, 1, 0
0.2840, 411, 538, 1, 0
0.3090, 410, 539, 1, 0
0.3340, 410, 539, 1, 0
0.3590, 410, 539, 1, 0
0.3840, 409, 539, 1, 0
0.4090, 409, 539, 1, 0
0.4340, 409, 539, 1, 0
0.4590, 409, 539, 1, 0
0.4830, 409, 539, 1, 0
0.5090, 409, 538, 1, 0
0.5340, 408, 538, 1, 0
0.5590, 408, 539, 1, 0
0.5840, 408, 539, 1, 0
0.6080, 408, 539, 1, 0
0.6340, 408, 540, 1, 0
0.6580, 409, 540, 1, 0
0.6830, 409, 541, 1, 0
0.7090, 410, 541, 1, 0
0.7330, 411, 542, 1, 0
0.7590, 412, 542, 1, 0
0.7830, 412, 542, 1, 0
0.8080, 413, 543, 1, 0
0.8340, 413, 543, 1, 0
0.8580, 413, 543, 1, 0
0.8830, 413, 543, 1, 0
0.9080, 413, 543, 1, 0
0.9330, 415, 543, 1, 0
0.9590, 416, 543, 1, 0
0.9830, 417, 543, 1, 0
1.0080, 418, 544, 1, 0
1.0330, 419, 544, 1, 0
1.0580, 421, 544, 1, 0
1.0820, 422, 544, 1, 0
1.1080, 423, 544, 1, 0
1.1330, 425, 544, 1, 0
1.1580, 427, 545, 1, 0
1.1830, 429, 545, 1, 0
1.2070, 431, 545, 1, 0
1.2330, 433, 545, 1, 0
1.2580, 436, 545, 0, 0
1.2820, 439, 544, 0, 0
1.3080, 442, 544, 0, 0
1.3320, 445, 544, 0, 0
1.3580, 448, 544, 0, 0
1.3820, 450, 544, 0, 0
1.4070, 451, 545, 0, 0
1.4330, 451, 546, 0, 0
1.4570, 451, 547, 0, 0
1.4820, 450, 548, 0, 0
1.5070, 450, 549, 0, 0
1.5320, 450, 550, 0, 0
1.5580, 449, 551, 0, 0
1.5820, 448, 553, 0, 0
1.6070, 445, 554, 0, 0
1.6320, 441, 556, 0, 0
1.6570, 437, 557, 0, 0
1.6810, 432, 558, 1, 0
1.7070, 427, 558, 1, 0
1.7320, 423, 559, 1, 0
1.7570, 420, 558, 1, 0
1.7820, 417, 559, 1, 0
1.8060, 417, 559, 1, 0
1.8320, 417, 559, 1, 0
1.8570, 416, 559, 1, 0
1.8810, 416, 558, 1, 0
1.9070, 416, 557, 1, 0
1.9310, 417, 557, 1, 0
1.9570, 419, 557, 1, 0
1.9810, 420, 556, 1, 0
2.0060, 422, 556, 1, 0
2.0320, 423, 555, 1, 0
2.0560, 422, 555, 1, 0
2.0810, 423, 554, 1, 0
2.1060, 423, 553, 1, 0
2.1310, 424, 552, 1, 0
2.1570, 425, 551, 1, 0
2.1810, 427, 550, 1, 0
2.2060, 428, 549, 1, 0
2.2310, 428, 549, 1, 0
2.2560, 428, 549, 1, 0
2.2810, 428, 549, 1, 0
2.3060, 427, 549, 1, 0
2.3310, 426, 549, 1, 0
2.3560, 425, 550, 1, 0
2.3810, 424, 550, 1, 0
2.4050, 424, 550, 1, 0
2.4310, 422, 549, 1, 0
2.4560, 419, 549, 1, 0
2.4800, 418, 549, 1, 0
2.5060, 416, 548, 1, 0
2.5300, 414, 548, 1, 0
2.5560, 411, 547, 1, 0
2.5810, 408, 547, 1, 0
2.6050, 407, 547, 1, 0
2.6310, 407, 548, 1, 0
2.6550, 408, 548, 1, 0
2.6800, 408, 548, 1, 0
2.7050, 409, 548, 1, 0
2.7300, 410, 549, 1, 0
2.7560, 410, 549, 1, 0
2.7800, 409, 550, 1, 0
2.8050, 409, 550, 1, 0
2.8300, 409, 551, 1, 0
2.8550, 409, 551, 1, 0
2.8800, 410, 551, 1, 0
2.9050, 411, 551, 1, 0
2.9300, 413, 551, 1, 0
2.9550, 414, 552, 1, 0
2.9800, 416, 552, 1, 0
3.0040, 418, 552, 1, 0
3.0300, 419, 552, 1, 0
3.0550, 421, 552, 1, 0
3.0790, 424, 552, 1, 0
3.1050, 427, 551, 1, 0
3.1290, 429, 550, 1, 0
3.1550, 432, 549, 1, 0
3.1800, 436, 548, 0, 0
3.2040, 440, 547, 0, 0
3.2300, 444, 547, 0, 0
3.2540, 447, 546, 0, 0
3.2790, 452, 545, 0, 0
3.3050, 456, 544, 0, 0
3.3290, 460, 543, 0, 0
3.3550, 463, 543, 0, 0
3.3790, 464, 544, 0, 0
3.4040, 464, 546, 0, 0
3.4290, 464, 548, 0, 0
3.4540, 463, 549, 0, 0
3.4790, 462, 550, 0, 0
3.5040, 461, 551, 0, 0
3.5290, 458, 553, 0, 0
3.5540, 456, 554, 0, 0
3.5790, 453, 556, 0, 0
3.6040, 451, 556, 0, 0
3.6290, 449, 557, 0, 0
3.6540, 447, 558, 0, 0
3.6780, 444, 558, 0, 0
3.7040, 441, 559, 0, 0
3.7280, 439, 559, 0, 0
3.7540, 438, 559, 0, 0
3.7790, 437, 559, 0, 0
3.8030, 436, 559, 0, 0
3.8290, 435, 559, 0, 0
3.8530, 433, 559, 1, 0
3.8780, 432, 559, 1, 0
3.9040, 431, 558, 1, 0
3.9280, 431, 558, 1, 0
3.9540, 431, 557, 1, 0
3.9780, 431, 556, 1, 0
4.0030, 432, 556, 1, 0
4.0280, 433, 555, 1, 0
4.0530, 433, 555, 1, 0
4.0780, 433, 555, 1, 0
4.1030, 433, 555, 1, 0
4.1280, 433, 555, 1, 0
4.1530, 433, 555, 1, 0
4.1780, 432, 555, 1, 0
4.2030, 433, 554, 1, 0
4.2280, 433, 554, 1, 0
4.2530, 432, 553, 1, 0
4.2770, 432, 553, 1, 0
4.3030, 431, 553, 1, 0
4.3270, 430, 553, 1, 0
4.3530, 430, 552, 1, 0
4.3780, 429, 552, 1, 0
4.4020, 429, 552, 1, 0
