=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.03.28 15:19:25 =~=~=~=~=~=~=~=~=~=~=~=
Vibration OFF
 
Up threshold:   f_up_thr = 389
Down threshold:   f_down_thr = 569
Trial 1 started
time, up, down, lbl_up, lbl_down
0.0000, 410, 579, 0, 0
0.0100, 410, 580, 0, 0
0.0340, 410, 580, 0, 0
0.0600, 410, 580, 0, 0
0.0850, 410, 579, 0, 0
0.1100, 409, 580, 0, 0
0.1350, 409, 580, 0, 0
0.1590, 409, 581, 0, 0
0.1850, 409, 581, 0, 0
0.2090, 408, 581, 0, 0
0.2340, 409, 581, 0, 0
0.2600, 409, 581, 0, 0
0.2840, 410, 581, 0, 0
0.3100, 409, 580, 0, 0
0.3340, 409, 581, 0, 0
0.3590, 409, 580, 0, 0
0.3850, 407, 581, 0, 0
0.4090, 406, 580, 0, 0
0.4340, 406, 581, 0, 0
0.4590, 405, 581, 0, 0
0.4840, 405, 581, 0, 0
0.5100, 404, 582, 0, 0
0.5340, 403, 582, 0, 0
0.5590, 403, 582, 0, 0
0.5840, 404, 582, 0, 0
0.6090, 403, 582, 0, 0
0.6330, 403, 583, 0, 0
0.6590, 402, 582, 0, 0
0.6840, 400, 582, 0, 0
0.7090, 398, 583, 0, 0
0.7340, 397, 584, 0, 0
0.7580, 396, 584, 0, 0
0.7840, 395, 585, 0, 0
0.8090, 392, 585, 0, 0
0.8330, 390, 586, 0, 0
0.8590, 388, 587, 1, 0
0.8830, 385, 588, 1, 0
0.9090, 384, 588, 1, 0
0.9330, 382, 589, 1, 0
0.9580, 380, 590, 1, 0
0.9840, 379, 590, 1, 0
1.0080, 376, 590, 1, 0
1.0330, 373, 591, 1, 0
1.0580, 374, 592, 1, 0
1.0830, 374, 592, 1, 0
1.1090, 374, 592, 1, 0
1.1330, 373, 593, 1, 0
1.1580, 375, 594, 1, 0
1.1830, 377, 594, 1, 0
1.2080, 378, 594, 1, 0
1.2320, 378, 594, 1, 0
1.2580, 379, 595, 1, 0
1.2830, 379, 595, 1, 0
1.3080, 380, 595, 1, 0
1.3330, 382, 595, 1, 0
1.3570, 383, 595, 1, 0
1.3830, 384, 594, 1, 0
1.4080, 385, 595, 1, 0
1.4320, 385, 595, 1, 0
1.4580, 385, 594, 1, 0
1.4820, 386, 595, 1, 0
1.5080, 386, 594, 1, 0
1.5320, 386, 594, 1, 0
1.5570, 386, 594, 1, 0
1.5830, 387, 594, 1, 0
1.6070, 387, 593, 1, 0
1.6320, 388, 593, 1, 0
1.6570, 388, 593, 1, 0
1.6820, 389, 593, 0, 0
1.7080, 388, 593, 1, 0
1.7320, 388, 593, 1, 0
1.7570, 388, 594, 1, 0
1.7820, 389, 593, 0, 0
1.8070, 389, 593, 0, 0
1.8320, 389, 593, 0, 0
1.8570, 391, 593, 0, 0
1.8820, 392, 592, 0, 0
1.9070, 393, 592, 0, 0
1.9320, 393, 592, 0, 0
1.9560, 394, 591, 0, 0
1.9820, 395, 591, 0, 0
2.0070, 395, 592, 0, 0
2.0310, 395, 592, 0, 0
2.0570, 397, 590, 0, 0
2.0810, 397, 590, 0, 0
2.1070, 398, 590, 0, 0
2.1320, 400, 588, 0, 0
2.1560, 402, 587, 0, 0
2.1820, 402, 588, 0, 0
2.2060, 403, 587, 0, 0
2.2310, 406, 585, 0, 0
2.2560, 406, 586, 0, 0
2.2810, 407, 585, 0, 0
2.3070, 408, 584, 0, 0
2.3310, 409, 584, 0, 0
2.3560, 409, 584, 0, 0
2.3810, 410, 583, 0, 0
2.4060, 411, 583, 0, 0
2.4310, 411, 583, 0, 0
2.4560, 412, 583, 0, 0
2.4810, 412, 582, 0, 0
2.5060, 412, 582, 0, 0
2.5310, 412, 582, 0, 0
2.5550, 413, 581, 0, 0
2.5810, 414, 581, 0, 0
2.6060, 414, 581, 0, 0
2.6300, 414, 581, 0, 0
2.6560, 414, 580, 0, 0
2.6800, 415, 580, 0, 0
2.7060, 415, 580, 0, 0
2.7310, 415, 579, 0, 0
2.7550, 416, 578, 0, 0
2.7810, 416, 578, 0, 0
2.8050, 417, 577, 0, 0
2.8300, 417, 577, 0, 0
2.8560, 418, 576, 0, 0
2.8800, 418, 577, 0, 0
2.9060, 418, 577, 0, 0
2.9300, 418, 577, 0, 0
2.9550, 418, 578, 0, 0
2.9800, 419, 578, 0, 0
3.0050, 418, 579, 0, 0
3.0300, 419, 579, 0, 0
3.0550, 419, 579, 0, 0
3.0800, 419, 580, 0, 0
3.1050, 419, 579, 0, 0
3.1300, 418, 580, 0, 0
3.1550, 418, 580, 0, 0
3.1800, 418, 580, 0, 0
3.2050, 417, 580, 0, 0
3.2290, 418, 581, 0, 0
3.2550, 417, 581, 0, 0
3.2790, 417, 582, 0, 0
3.3050, 418, 582, 0, 0
3.3300, 417, 583, 0, 0
3.3540, 416, 583, 0, 0
3.3800, 414, 584, 0, 0
3.4040, 416, 584, 0, 0
3.4290, 415, 585, 0, 0
3.4550, 414, 586, 0, 0
3.4790, 414, 586, 0, 0
3.5050, 412, 586, 0, 0
3.5290, 410, 586, 0, 0
3.5540, 408, 588, 0, 0
3.5790, 407, 588, 0, 0
3.6040, 405, 588, 0, 0
3.6290, 403, 589, 0, 0
3.6540, 402, 590, 0, 0
3.6790, 401, 590, 0, 0
3.7040, 399, 590, 0, 0
3.7290, 397, 590, 0, 0
3.7540, 396, 590, 0, 0
3.7790, 395, 591, 0, 0
3.8040, 392, 591, 0, 0
3.8280, 390, 592, 0, 0
3.8540, 390, 593, 0, 0
3.8780, 388, 593, 1, 0
3.9040, 385, 592, 1, 0
3.9290, 386, 593, 1, 0
3.9530, 385, 594, 1, 0
3.9790, 384, 593, 1, 0
4.0030, 383, 594, 1, 0
4.0280, 384, 594, 1, 0
4.0540, 384, 594, 1, 0
4.0780, 384, 594, 1, 0
4.1040, 385, 594, 1, 0
4.1280, 387, 594, 1, 0
4.1530, 388, 594, 1, 0
4.1790, 389, 594, 0, 0
4.2030, 391, 594, 0, 0
4.2280, 391, 593, 0, 0
4.2530, 391, 593, 0, 0
4.2780, 390, 593, 0, 0
4.3030, 390, 593, 0, 0
4.3280, 389, 594, 0, 0
4.3530, 389, 594, 0, 0
4.3780, 389, 594, 0, 0
4.4030, 389, 594, 0, 0
4.4270, 388, 594, 1, 0
4.4530, 389, 594, 0, 0
4.4780, 389, 593, 0, 0
4.5030, 389, 593, 0, 0
4.5280, 389, 593, 0, 0
4.5520, 391, 592, 0, 0
4.5780, 391, 592, 0, 0
4.6020, 392, 591, 0, 0
4.6270, 394, 591, 0, 0
4.6530, 395, 591, 0, 0
4.6770, 396, 590, 0, 0
4.7030, 397, 589, 0, 0
4.7270, 398, 589, 0, 0
4.7520, 400, 589, 0, 0
4.7780, 400, 588, 0, 0
4.8020, 401, 588, 0, 0
4.8270, 403, 586, 0, 0
4.8520, 405, 585, 0, 0
4.8770, 406, 585, 0, 0
4.9020, 407, 582, 0, 0
4.9270, 409, 581, 0, 0
4.9520, 410, 581, 0, 0
4.9770, 410, 580, 0, 0
5.0020, 412, 579, 0, 0
5.0260, 411, 579, 0, 0
5.0520, 412, 579, 0, 0
5.0770, 412, 579, 0, 0
5.1020, 413, 579, 0, 0
5.1270, 413, 578, 0, 0
5.1510, 415, 577, 0, 0
5.1770, 416, 575, 0, 0
5.2010, 417, 575, 0, 0
5.2260, 418, 574, 0, 0
5.2520, 419, 573, 0, 0
5.2760, 419, 573, 0, 0
5.3020, 419, 573, 0, 0
5.3260, 419, 574, 0, 0
5.3510, 419, 574, 0, 0
5.3770, 419, 575, 0, 0
5.4010, 419, 575, 0, 0
5.4260, 419, 575, 0, 0
5.4510, 419, 575, 0, 0
5.4760, 419, 576, 0, 0
5.5020, 420, 576, 0, 0
5.5260, 420, 576, 0, 0
5.5510, 420, 576, 0, 0
5.5760, 420, 575, 0, 0
5.6010, 420, 575, 0, 0
5.6250, 421, 575, 0, 0
5.6510, 421, 575, 0, 0
5.6760, 420, 575, 0, 0
5.7010, 421, 576, 0, 0
5.7260, 420, 576, 0, 0
5.7500, 420, 578, 0, 0
5.7760, 419, 579, 0, 0
5.8010, 419, 579, 0, 0
5.8250, 419, 580, 0, 0
5.8510, 419, 581, 0, 0
5.8750, 418, 581, 0, 0
5.9010, 418, 582, 0, 0
5.9250, 417, 582, 0, 0
5.9500, 417, 582, 0, 0
5.9760, 416, 583, 0, 0
6.0000, 415, 583, 0, 0
6.0250, 414, 584, 0, 0
6.0500, 413, 584, 0, 0
6.0750, 411, 585, 0, 0
6.1010, 409, 585, 0, 0
6.1250, 407, 586, 0, 0
6.1500, 404, 587, 0, 0
6.1750, 403, 588, 0, 0
6.2000, 401, 589, 0, 0
6.2240, 400, 589, 0, 0
6.2500, 399, 590, 0, 0
6.2750, 397, 590, 0, 0
6.3000, 396, 591, 0, 0
6.3250, 396, 591, 0, 0
6.3490, 394, 591, 0, 0
6.3750, 390, 591, 0, 0
6.4000, 388, 592, 1, 0
6.4240, 386, 592, 1, 0
6.4500, 384, 593, 1, 0
6.4740, 383, 593, 1, 0
6.5000, 382, 594, 1, 0
6.5240, 383, 594, 1, 0
6.5490, 383, 594, 1, 0
6.5750, 383, 594, 1, 0
6.5990, 383, 594, 1, 0
6.6240, 384, 594, 1, 0
6.6490, 384, 594, 1, 0
6.6740, 384, 594, 1, 0
6.7000, 385, 594, 1, 0
6.7240, 385, 594, 1, 0
6.7490, 386, 594, 1, 0
6.7740, 387, 593, 1, 0
6.7990, 388, 593, 1, 0
6.8240, 388, 593, 1, 0
6.8490, 388, 593, 1, 0
6.8740, 388, 593, 1, 0
6.8990, 387, 594, 1, 0
6.9240, 388, 594, 1, 0
6.9480, 388, 594, 1, 0
6.9740, 388, 594, 1, 0
6.9990, 389, 594, 0, 0
7.0230, 390, 593, 0, 0
7.0490, 391, 593, 0, 0
7.0730, 391, 592, 0, 0
7.0990, 393, 592, 0, 0
7.1240, 393, 591, 0, 0
7.1480, 394, 591, 0, 0
7.1740, 395, 590, 0, 0
7.1980, 396, 591, 0, 0
7.2230, 395, 590, 0, 0
7.2480, 396, 590, 0, 0
7.2730, 397, 589, 0, 0
7.2990, 397, 589, 0, 0
7.3230, 398, 589, 0, 0
7.3480, 399, 589, 0, 0
7.3730, 400, 589, 0, 0
7.3980, 401, 588, 0, 0
7.4230, 401, 588, 0, 0
7.4480, 401, 587, 0, 0
7.4730, 403, 586, 0, 0
7.4980, 403, 586, 0, 0
7.5230, 404, 586, 0, 0
7.5470, 405, 584, 0, 0
7.5730, 406, 583, 0, 0
7.5980, 407, 582, 0, 0
7.6220, 409, 580, 0, 0
7.6480, 410, 580, 0, 0
7.6720, 411, 580, 0, 0
7.6980, 412, 578, 0, 0
7.7230, 413, 577, 0, 0
7.7470, 413, 577, 0, 0
7.7730, 413, 577, 0, 0
7.7970, 416, 576, 0, 0
7.8220, 415, 576, 0, 0
7.8480, 415, 576, 0, 0
7.8720, 416, 576, 0, 0
7.8980, 416, 577, 0, 0
7.9220, 415, 576, 0, 0
7.9470, 417, 577, 0, 0
7.9720, 416, 576, 0, 0
7.9970, 417, 577, 0, 0
8.0220, 416, 576, 0, 0
8.0470, 418, 575, 0, 0
8.0720, 418, 574, 0, 0
8.0970, 420, 574, 0, 0
8.1220, 420, 573, 0, 0
8.1470, 421, 573, 0, 0
8.1720, 421, 574, 0, 0
8.1970, 420, 574, 0, 0
8.2210, 420, 575, 0, 0
8.2470, 421, 576, 0, 0
8.2710, 422, 577, 0, 0
8.2970, 421, 577, 0, 0
8.3220, 422, 577, 0, 0
8.3460, 421, 576, 0, 0
8.3720, 421, 577, 0, 0
8.3960, 421, 577, 0, 0
8.4210, 422, 577, 0, 0
8.4470, 422, 578, 0, 0
8.4710, 421, 578, 0, 0
8.4970, 421, 579, 0, 0
8.5210, 422, 579, 0, 0
8.5460, 421, 580, 0, 0
8.5710, 421, 580, 0, 0
8.5960, 420, 581, 0, 0
8.6210, 420, 581, 0, 0
8.6460, 420, 581, 0, 0
8.6710, 420, 581, 0, 0
8.6960, 420, 582, 0, 0
8.7210, 419, 582, 0, 0
8.7460, 419, 582, 0, 0
8.7710, 417, 583, 0, 0
8.7960, 416, 584, 0, 0
8.8200, 416, 584, 0, 0
8.8460, 414, 585, 0, 0
8.8700, 412, 586, 0, 0
8.8960, 410, 586, 0, 0
