=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.11.14 14:07:58 =~=~=~=~=~=~=~=~=~=~=~=

Down threshold:   f_down_thr = 548
Up threshold:   f_up_thr = 491
Trial 3 started
time, up, down, lbl_up, lbl_down
0.0000, 522, 582, 0, 0
0.0100, 523, 582, 0, 0
0.0350, 522, 582, 0, 0
0.0600, 522, 582, 0, 0
0.0850, 522, 583, 0, 0
0.1090, 522, 583, 0, 0
0.1350, 521, 583, 0, 0
0.1600, 521, 583, 0, 0
0.1840, 521, 583, 0, 0
0.2100, 521, 583, 0, 0
0.2340, 520, 583, 0, 0
0.2600, 518, 584, 0, 0
0.2850, 518, 584, 0, 0
0.3090, 516, 586, 0, 0
0.3350, 515, 587, 0, 0
0.3590, 515, 587, 0, 0
0.3840, 515, 587, 0, 0
0.4090, 514, 587, 0, 0
0.4340, 514, 588, 0, 0
0.4600, 514, 587, 0, 0
0.4840, 514, 588, 0, 0
0.5090, 514, 587, 0, 0
0.5340, 513, 589, 0, 0
0.5590, 513, 588, 0, 0
0.5840, 514, 588, 0, 0
0.6090, 516, 589, 0, 0
0.6340, 517, 588, 0, 0
0.6590, 519, 586, 0, 0
0.6840, 521, 586, 0, 0
0.7080, 521, 585, 0, 0
0.7340, 522, 585, 0, 0
0.7590, 523, 584, 0, 0
0.7830, 526, 582, 0, 0
0.8090, 527, 580, 0, 0
0.8330, 527, 581, 0, 0
0.8590, 528, 581, 0, 0
0.8840, 530, 577, 0, 0
0.9080, 531, 576, 0, 0
0.9340, 532, 575, 0, 0
0.9580, 532, 574, 0, 0
0.9830, 533, 574, 0, 0
1.0090, 534, 572, 0, 0
1.0330, 536, 571, 0, 0
1.0590, 536, 570, 0, 0
1.0830, 537, 569, 0, 0
1.1080, 539, 569, 0, 0
1.1330, 540, 568, 0, 0
1.1580, 540, 568, 0, 0
1.1830, 541, 567, 0, 0
1.2080, 542, 566, 0, 0
1.2330, 543, 565, 0, 0
1.2580, 544, 563, 0, 0
1.2830, 544, 563, 0, 0
1.3080, 544, 564, 0, 0
1.3330, 544, 564, 0, 0
1.3580, 544, 565, 0, 0
1.3820, 543, 566, 0, 0
1.4080, 541, 568, 0, 0
1.4320, 538, 569, 0, 0
1.4580, 535, 571, 0, 0
1.4830, 530, 573, 0, 0
1.5070, 527, 575, 0, 0
1.5330, 524, 577, 0, 0
1.5570, 520, 578, 0, 0
1.5820, 517, 581, 0, 0
1.6080, 515, 582, 0, 0
1.6320, 513, 583, 0, 0
1.6580, 512, 584, 0, 0
1.6820, 512, 585, 0, 0
1.7070, 509, 585, 0, 0
1.7320, 507, 587, 0, 0
1.7570, 506, 587, 0, 0
1.7820, 507, 588, 0, 0
1.8070, 505, 588, 0, 0
1.8320, 503, 589, 0, 0
1.8570, 504, 590, 0, 0
1.8820, 503, 590, 0, 0
1.9070, 502, 590, 0, 0
1.9320, 501, 591, 0, 0
1.9570, 503, 591, 0, 0
1.9810, 504, 591, 0, 0
2.0070, 503, 592, 0, 0
2.0320, 499, 592, 0, 0
2.0570, 498, 593, 0, 0
2.0820, 497, 593, 0, 0
2.1060, 497, 595, 0, 0
2.1320, 496, 594, 0, 0
2.1560, 497, 595, 0, 0
2.1810, 497, 595, 0, 0
2.2070, 496, 596, 0, 0
2.2310, 495, 596, 0, 0
2.2570, 495, 596, 0, 0
2.2810, 494, 596, 0, 0
2.3060, 493, 597, 0, 0
2.3320, 493, 596, 0, 0
2.3560, 493, 596, 0, 0
2.3810, 496, 596, 0, 0
2.4060, 497, 596, 0, 0
2.4310, 498, 595, 0, 0
2.4560, 499, 596, 0, 0
2.4810, 501, 596, 0, 0
2.5060, 503, 595, 0, 0
2.5310, 507, 594, 0, 0
2.5560, 509, 593, 0, 0
2.5800, 512, 592, 0, 0
2.6060, 516, 590, 0, 0
2.6310, 517, 590, 0, 0
2.6560, 519, 590, 0, 0
2.6810, 520, 590, 0, 0
