=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.04.02 09:33:01 =~=~=~=~=~=~=~=~=~=~=~=
Vibration OFF
Down threshold:   f_down_thr = 490
Up threshold:   f_up_thr = 400
Trial 1 started
time, up, down, lbl_up, lbl_down
0.0000, 411, 502, 0, 0
0.0090, 411, 502, 0, 0
0.0340, 411, 501, 0, 0
0.0590, 412, 502, 0, 0
0.0840, 411, 502, 0, 0
0.1090, 411, 502, 0, 0
0.1340, 412, 501, 0, 0
0.1590, 411, 501, 0, 0
0.1840, 412, 501, 0, 0
0.2080, 412, 501, 0, 0
0.2340, 412, 502, 0, 0
0.2590, 412, 502, 0, 0
0.2830, 412, 502, 0, 0
0.3090, 412, 502, 0, 0
0.3330, 412, 502, 0, 0
0.3590, 412, 502, 0, 0
0.3840, 411, 503, 0, 0
0.4080, 411, 503, 0, 0
0.4340, 412, 503, 0, 0
0.4580, 411, 503, 0, 0
0.4830, 411, 503, 0, 0
0.5090, 411, 503, 0, 0
0.5330, 410, 503, 0, 0
0.5590, 410, 503, 0, 0
0.5830, 410, 504, 0, 0
0.6080, 410, 504, 0, 0
0.6330, 410, 504, 0, 0
0.6580, 410, 504, 0, 0
0.6830, 410, 504, 0, 0
0.7080, 410, 503, 0, 0
0.7330, 410, 503, 0, 0
0.7580, 410, 503, 0, 0
0.7830, 411, 503, 0, 0
0.8080, 410, 504, 0, 0
0.8330, 409, 504, 0, 0
0.8580, 409, 504, 0, 0
0.8820, 408, 503, 0, 0
0.9080, 408, 504, 0, 0
0.9320, 407, 504, 0, 0
0.9580, 406, 504, 0, 0
0.9830, 406, 505, 0, 0
1.0070, 405, 505, 0, 0
1.0330, 405, 505, 0, 0
1.0570, 405, 505, 0, 0
1.0820, 404, 505, 0, 0
1.1080, 404, 506, 0, 0
1.1320, 403, 506, 0, 0
1.1580, 403, 506, 0, 0
1.1820, 403, 506, 0, 0
1.2070, 403, 506, 0, 0
1.2320, 403, 506, 0, 0
1.2570, 403, 506, 0, 0
1.2820, 404, 506, 0, 0
1.3070, 405, 506, 0, 0
1.3320, 406, 505, 0, 0
1.3570, 405, 504, 0, 0
1.3820, 406, 503, 0, 0
1.4070, 406, 502, 0, 0
