=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.04.02 17:45:46 =~=~=~=~=~=~=~=~=~=~=~=
Vibration OFF
Down threshold:   f_down_thr = 432
Up threshold:   f_up_thr = 296
Trial 1 started
time, up, down, lbl_up, lbl_down
0.0000, 337, 447, 0, 0
0.0100, 337, 447, 0, 0
0.0360, 337, 448, 0, 0
0.0600, 337, 448, 0, 0
0.0850, 338, 448, 0, 0
0.1110, 338, 449, 0, 0
0.1350, 337, 449, 0, 0
0.1600, 337, 449, 0, 0
0.1850, 337, 449, 0, 0
0.2100, 338, 450, 0, 0
0.2360, 337, 450, 0, 0
0.2600, 337, 450, 0, 0
0.2850, 338, 450, 0, 0
0.3100, 337, 450, 0, 0
0.3350, 336, 450, 0, 0
0.3600, 336, 450, 0, 0
0.3850, 335, 450, 0, 0
0.4100, 335, 451, 0, 0
0.4350, 334, 451, 0, 0
0.4600, 333, 451, 0, 0
0.4840, 333, 452, 0, 0
0.5100, 332, 453, 0, 0
0.5350, 331, 454, 0, 0
0.5590, 331, 455, 0, 0
0.5850, 331, 456, 0, 0
0.6090, 331, 457, 0, 0
0.6350, 331, 457, 0, 0
0.6600, 332, 457, 0, 0
0.6840, 333, 456, 0, 0
0.7100, 333, 455, 0, 0
0.7340, 334, 455, 0, 0
0.7590, 333, 453, 0, 0
0.7840, 334, 452, 0, 0
0.8090, 334, 453, 0, 0
0.8350, 334, 453, 0, 0
0.8590, 333, 453, 0, 0
0.8840, 332, 454, 0, 0
0.9090, 332, 456, 0, 0
0.9340, 332, 456, 0, 0
0.9590, 331, 456, 0, 0
0.9840, 329, 457, 0, 0
1.0090, 328, 457, 0, 0
1.0340, 326, 456, 0, 0
1.0590, 324, 456, 0, 0
1.0830, 324, 456, 0, 0
1.1090, 324, 454, 0, 0
1.1340, 324, 451, 0, 0
1.1580, 323, 450, 0, 0
1.1840, 323, 449, 0, 0
1.2080, 322, 451, 0, 0
1.2340, 322, 452, 0, 0
1.2590, 322, 454, 0, 0
1.2830, 322, 456, 0, 0
1.3090, 322, 457, 0, 0
1.3330, 322, 458, 0, 0
1.3580, 321, 460, 0, 0
1.3840, 320, 461, 0, 0
1.4080, 320, 462, 0, 0
1.4340, 320, 463, 0, 0
1.4580, 319, 463, 0, 0
1.4830, 320, 464, 0, 0
1.5080, 322, 464, 0, 0
1.5330, 324, 464, 0, 0
1.5580, 325, 463, 0, 0
1.5830, 327, 462, 0, 0
1.6080, 329, 458, 0, 0
1.6330, 329, 456, 0, 0
1.6580, 330, 455, 0, 0
1.6830, 330, 454, 0, 0
1.7080, 331, 453, 0, 0
1.7330, 331, 454, 0, 0
1.7570, 331, 454, 0, 0
1.7830, 331, 454, 0, 0
1.8070, 330, 456, 0, 0
1.8330, 330, 457, 0, 0
1.8580, 329, 458, 0, 0
1.8820, 328, 459, 0, 0
1.9080, 326, 460, 0, 0
1.9320, 324, 461, 0, 0
1.9570, 323, 462, 0, 0
1.9830, 321, 462, 0, 0
2.0070, 319, 463, 0, 0
2.0330, 317, 464, 0, 0
2.0570, 316, 464, 0, 0
2.0820, 314, 464, 0, 0
2.1070, 313, 463, 0, 0
2.1320, 309, 463, 0, 0
2.1570, 307, 463, 0, 0
2.1820, 308, 461, 0, 0
2.2070, 309, 460, 0, 0
2.2320, 310, 460, 0, 0
2.2570, 312, 458, 0, 0
2.2820, 312, 455, 0, 0
2.3070, 313, 454, 0, 0
2.3320, 313, 456, 0, 0
