=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.11.13 13:50:35 =~=~=~=~=~=~=~=~=~=~=~=
Down threshold:   f_down_thr = 575
Up threshold:   f_up_thr = 437
Trial 1 started
time, up, down, lbl_up, lbl_down
0.0000, 541, 552, 0, 1
0.0100, 541, 549, 0, 1
0.0350, 541, 549, 0, 1
0.0600, 541, 549, 0, 1
0.0850, 541, 550, 0, 1
0.1100, 541, 550, 0, 1
0.1350, 541, 549, 0, 1
0.1600, 542, 548, 0, 1
0.1850, 542, 547, 0, 1
0.2090, 542, 548, 0, 1
0.2350, 542, 546, 0, 1
0.2600, 542, 548, 0, 1
0.2850, 542, 549, 0, 1
0.3100, 541, 549, 0, 1
0.3340, 541, 549, 0, 1
0.3600, 542, 550, 0, 1
0.3840, 542, 549, 0, 1
0.4090, 541, 548, 0, 1
0.4350, 541, 549, 0, 1
0.4590, 542, 548, 0, 1
0.4850, 542, 547, 0, 1
0.5090, 542, 546, 0, 1
0.5340, 542, 547, 0, 1
0.5600, 542, 548, 0, 1
0.5840, 542, 551, 0, 1
0.6090, 542, 551, 0, 1
0.6340, 541, 553, 0, 1
0.6590, 538, 556, 0, 1
0.6840, 538, 558, 0, 1
0.7090, 535, 560, 0, 1
0.7340, 533, 563, 0, 1
0.7590, 534, 567, 0, 1
0.7840, 531, 565, 0, 1
0.8080, 531, 566, 0, 1
0.8340, 531, 566, 0, 1
0.8590, 530, 570, 0, 1
0.8840, 530, 570, 0, 1
0.9090, 530, 567, 0, 1
0.9330, 530, 568, 0, 1
0.9590, 530, 567, 0, 1
0.9830, 530, 571, 0, 1
1.0080, 530, 568, 0, 1
1.0340, 530, 568, 0, 1
1.0580, 531, 568, 0, 1
1.0840, 530, 571, 0, 1
1.1080, 530, 568, 0, 1
1.1330, 530, 568, 0, 1
1.1590, 528, 569, 0, 1
1.1830, 527, 573, 0, 1
1.2080, 525, 574, 0, 1
1.2330, 524, 572, 0, 1
1.2580, 521, 574, 0, 1
1.2840, 517, 580, 0, 0
1.3080, 515, 582, 0, 0
1.3330, 514, 583, 0, 0
1.3580, 509, 588, 0, 0
1.3830, 503, 594, 0, 0
1.4070, 504, 595, 0, 0
1.4330, 502, 596, 0, 0
1.4580, 500, 597, 0, 0
1.4830, 500, 598, 0, 0
1.5080, 501, 598, 0, 0
1.5320, 502, 598, 0, 0
1.5580, 503, 597, 0, 0
1.5830, 503, 598, 0, 0
1.6070, 502, 598, 0, 0
1.6330, 503, 598, 0, 0
1.6570, 502, 599, 0, 0
1.6830, 502, 598, 0, 0
1.7070, 502, 599, 0, 0
1.7320, 503, 598, 0, 0
1.7580, 502, 598, 0, 0
1.7820, 503, 598, 0, 0
1.8070, 504, 598, 0, 0
1.8320, 503, 598, 0, 0
1.8570, 503, 599, 0, 0
1.8830, 503, 599, 0, 0
1.9070, 502, 599, 0, 0
1.9320, 502, 599, 0, 0
1.9570, 503, 599, 0, 0
1.9820, 503, 599, 0, 0
2.0060, 503, 599, 0, 0
2.0320, 503, 599, 0, 0
2.0570, 504, 599, 0, 0
2.0820, 505, 598, 0, 0
2.1070, 506, 598, 0, 0
2.1310, 507, 597, 0, 0
2.1570, 508, 597, 0, 0
2.1820, 508, 596, 0, 0
2.2060, 509, 596, 0, 0
2.2320, 509, 596, 0, 0
2.2560, 509, 596, 0, 0
2.2820, 509, 596, 0, 0
