=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.11.22 11:15:13 =~=~=~=~=~=~=~=~=~=~=~=

Up threshold:   f_up_thr = 404
Down threshold:   f_down_thr = 463
Trial 2 started
time, up, down, lbl_up, lbl_down
0.0000, 425, 530, 0, 0
0.0100, 424, 530, 0, 0
0.0350, 424, 530, 0, 0
0.0590, 424, 530, 0, 0
0.0850, 424, 530, 0, 0
0.1090, 424, 531, 0, 0
0.1340, 424, 531, 0, 0
0.1600, 424, 531, 0, 0
0.1840, 424, 531, 0, 0
0.2100, 423, 531, 0, 0
0.2340, 422, 531, 0, 0
0.2590, 421, 532, 0, 0
0.2850, 418, 532, 0, 0
0.3090, 417, 533, 0, 0
0.3340, 416, 533, 0, 0
0.3590, 417, 533, 0, 0
0.3840, 419, 533, 0, 0
0.4090, 422, 532, 0, 0
0.4340, 425, 530, 0, 0
0.4590, 428, 528, 0, 0
0.4840, 431, 525, 0, 0
0.5090, 434, 522, 0, 0
0.5330, 437, 520, 0, 0
0.5590, 440, 517, 0, 0
0.5840, 443, 515, 0, 0
0.6090, 446, 514, 0, 0
0.6340, 448, 511, 0, 0
0.6580, 451, 510, 0, 0
0.6840, 453, 509, 0, 0
0.7080, 456, 507, 0, 0
0.7330, 458, 505, 0, 0
0.7590, 460, 504, 0, 0
0.7830, 461, 504, 0, 0
0.8090, 464, 502, 0, 0
0.8330, 466, 502, 0, 0
0.8580, 468, 502, 0, 0
0.8840, 470, 501, 0, 0
0.9080, 471, 501, 0, 0
0.9330, 472, 501, 0, 0
0.9580, 472, 501, 0, 0
0.9830, 473, 501, 0, 0
1.0090, 473, 501, 0, 0
1.0330, 474, 501, 0, 0
1.0580, 474, 501, 0, 0
1.0830, 474, 502, 0, 0
1.1080, 475, 503, 0, 0
1.1320, 477, 502, 0, 0
1.1580, 478, 502, 0, 0
1.1830, 479, 503, 0, 0
1.2080, 478, 502, 0, 0
1.2330, 478, 501, 0, 0
1.2570, 477, 500, 0, 0
1.2830, 476, 499, 0, 0
1.3080, 476, 498, 0, 0
1.3320, 476, 498, 0, 0
1.3580, 474, 499, 0, 0
1.3820, 471, 500, 0, 0
1.4080, 470, 501, 0, 0
1.4320, 468, 503, 0, 0
1.4570, 466, 505, 0, 0
1.4830, 465, 507, 0, 0
1.5070, 466, 507, 0, 0
1.5320, 464, 508, 0, 0
1.5570, 464, 508, 0, 0
1.5820, 464, 509, 0, 0
1.6080, 462, 509, 0, 0
1.6320, 460, 510, 0, 0
1.6570, 458, 511, 0, 0
1.6820, 457, 511, 0, 0
1.7070, 455, 512, 0, 0
1.7310, 452, 513, 0, 0
1.7570, 451, 514, 0, 0
1.7820, 450, 514, 0, 0
1.8070, 447, 515, 0, 0
1.8320, 446, 516, 0, 0
1.8560, 444, 517, 0, 0
1.8820, 444, 517, 0, 0
1.9070, 444, 517, 0, 0
1.9310, 444, 517, 0, 0
1.9570, 445, 517, 0, 0
1.9810, 447, 517, 0, 0
2.0070, 448, 516, 0, 0
2.0310, 450, 515, 0, 0
2.0560, 453, 515, 0, 0
2.0820, 454, 515, 0, 0
2.1060, 455, 515, 0, 0
2.1310, 456, 515, 0, 0
2.1560, 457, 515, 0, 0
2.1810, 457, 515, 0, 0
2.2070, 457, 516, 0, 0
2.2310, 456, 516, 0, 0
2.2560, 456, 516, 0, 0
2.2810, 455, 516, 0, 0
2.3060, 454, 517, 0, 0
2.3300, 454, 517, 0, 0
2.3560, 452, 517, 0, 0
2.3810, 451, 517, 0, 0
2.4060, 450, 518, 0, 0
2.4310, 450, 518, 0, 0
2.4550, 451, 518, 0, 0
2.4810, 453, 518, 0, 0
2.5060, 456, 517, 0, 0
2.5300, 458, 517, 0, 0
2.5560, 459, 517, 0, 0
2.5800, 459, 516, 0, 0
2.6060, 459, 514, 0, 0
2.6310, 456, 515, 0, 0
2.6550, 454, 516, 0, 0
2.6810, 454, 516, 0, 0
2.7050, 451, 517, 0, 0
2.7300, 449, 518, 0, 0
2.7550, 448, 518, 0, 0
2.7800, 446, 520, 0, 0
2.8060, 444, 522, 0, 0
2.8300, 441, 523, 0, 0
2.8550, 438, 524, 0, 0
2.8800, 439, 525, 0, 0
2.9050, 439, 524, 0, 0
2.9300, 442, 523, 0, 0
2.9550, 441, 524, 0, 0
2.9800, 440, 525, 0, 0
3.0050, 438, 525, 0, 0
3.0300, 437, 525, 0, 0
3.0540, 435, 526, 0, 0
3.0800, 434, 526, 0, 0
3.1050, 435, 526, 0, 0
3.1290, 434, 527, 0, 0
3.1550, 431, 528, 0, 0
