=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.11.19 10:59:57 =~=~=~=~=~=~=~=~=~=~=~=
Vibration OFF
Vibration ON
Up threshold:   f_up_thr = 407
Down threshold:   f_down_thr = 563
Trial 1 started
time, up, down, lbl_up, lbl_down
0.0000, 418, 583, 0, 0
0.0100, 419, 582, 0, 0
0.0350, 419, 582, 0, 0
0.0600, 420, 582, 0, 0
0.0850, 420, 582, 0, 0
0.1090, 420, 581, 0, 0
0.1350, 421, 581, 0, 0
0.1600, 421, 580, 0, 0
0.1850, 422, 580, 0, 0
0.2100, 422, 580, 0, 0
0.2340, 422, 580, 0, 0
0.2600, 422, 580, 0, 0
0.2850, 422, 579, 0, 0
0.3090, 423, 579, 0, 0
0.3350, 423, 579, 0, 0
0.3590, 422, 580, 0, 0
0.3850, 422, 580, 0, 0
0.4090, 422, 580, 0, 0
0.4340, 422, 580, 0, 0
0.4600, 423, 581, 0, 0
0.4840, 423, 580, 0, 0
0.5090, 423, 580, 0, 0
0.5340, 423, 581, 0, 0
0.5590, 423, 581, 0, 0
0.5850, 424, 580, 0, 0
0.6090, 425, 580, 0, 0
0.6340, 425, 580, 0, 0
0.6590, 426, 580, 0, 0
0.6840, 426, 580, 0, 0
0.7080, 427, 579, 0, 0
0.7340, 428, 578, 0, 0
0.7590, 429, 578, 0, 0
0.7840, 429, 578, 0, 0
0.8090, 430, 577, 0, 0
0.8330, 430, 576, 0, 0
0.8590, 431, 575, 0, 0
0.8840, 431, 575, 0, 0
0.9080, 432, 576, 0, 0
0.9340, 432, 576, 0, 0
0.9580, 432, 576, 0, 0
0.9840, 432, 576, 0, 0
1.0080, 433, 576, 0, 0
1.0330, 433, 576, 0, 0
1.0590, 434, 576, 0, 0
1.0830, 434, 576, 0, 0
1.1080, 434, 577, 0, 0
1.1330, 434, 577, 0, 0
1.1580, 434, 577, 0, 0
1.1840, 434, 578, 0, 0
1.2080, 434, 578, 0, 0
1.2330, 434, 578, 0, 0
1.2580, 434, 578, 0, 0
1.2830, 434, 578, 0, 0
1.3080, 435, 578, 0, 0
1.3330, 435, 578, 0, 0
1.3580, 435, 578, 0, 0
1.3830, 435, 579, 0, 0
1.4080, 434, 579, 0, 0
1.4320, 435, 579, 0, 0
1.4580, 434, 580, 0, 0
1.4830, 435, 580, 0, 0
1.5070, 435, 580, 0, 0
1.5330, 434, 580, 0, 0
1.5570, 433, 581, 0, 0
1.5830, 433, 581, 0, 0
1.6080, 433, 582, 0, 0
1.6320, 433, 582, 0, 0
1.6580, 434, 582, 0, 0
1.6820, 435, 582, 0, 0
1.7070, 435, 582, 0, 0
1.7320, 436, 582, 0, 0
1.7570, 436, 582, 0, 0
1.7830, 436, 582, 0, 0
1.8070, 436, 581, 0, 0
1.8320, 436, 582, 0, 0
1.8570, 437, 582, 0, 0
1.8820, 437, 581, 0, 0
1.9070, 436, 580, 0, 0
1.9320, 436, 579, 0, 0
1.9570, 437, 577, 0, 0
1.9820, 437, 575, 0, 0
2.0070, 439, 573, 0, 0
2.0310, 440, 571, 0, 0
2.0570, 440, 570, 0, 0
2.0820, 440, 570, 0, 0
2.1060, 440, 571, 0, 0
2.1320, 440, 571, 0, 0
2.1560, 439, 572, 0, 0
2.1820, 439, 573, 0, 0
2.2070, 439, 573, 0, 0
2.2310, 439, 573, 0, 0
2.2570, 438, 573, 0, 0
2.2810, 438, 574, 0, 0
2.3060, 438, 574, 0, 0
2.3320, 438, 574, 0, 0
2.3560, 439, 574, 0, 0
2.3820, 438, 575, 0, 0
2.4060, 437, 575, 0, 0
2.4310, 436, 575, 0, 0
2.4560, 435, 576, 0, 0
2.4810, 435, 576, 0, 0
2.5060, 435, 576, 0, 0
2.5310, 435, 576, 0, 0
2.5560, 435, 576, 0, 0
2.5810, 433, 577, 0, 0
2.6060, 432, 577, 0, 0
2.6310, 430, 577, 0, 0
2.6560, 431, 578, 0, 0
2.6810, 431, 577, 0, 0
2.7050, 431, 578, 0, 0
2.7310, 430, 578, 0, 0
2.7550, 430, 578, 0, 0
2.7810, 430, 579, 0, 0
2.8060, 430, 578, 0, 0
2.8300, 429, 579, 0, 0
2.8560, 429, 579, 0, 0
2.8800, 428, 579, 0, 0
2.9050, 428, 580, 0, 0
2.9310, 427, 580, 0, 0
2.9550, 426, 580, 0, 0
2.9810, 426, 580, 0, 0
3.0050, 425, 581, 0, 0
